시장/마트 번호,시장/마트 이름,품목 이름,가격(원),년도-월,점검일자,시장유형 구분(시장/마트) 코드,시장유형 구분(시장/마트) 이름,자치구 이름
145,마천중앙시장,쇠고기(한우불고기),25000,18-Oct,2018-10-04,1,전통시장,송파구
145,마천중앙시장,돼지고기(생삼겹살),12500,18-Oct,2018-10-04,1,전통시장,송파구
145,마천중앙시장,닭고기(육계),6500,18-Oct,2018-10-04,1,전통시장,송파구
145,마천중앙시장,달걀(10개),3200,18-Oct,2018-10-04,1,전통시장,송파구
145,마천중앙시장,달걀(30개),4500,18-Oct,2018-10-04,1,전통시장,송파구
145,마천중앙시장,조기(냉동국산),3000,18-Oct,2018-10-04,1,전통시장,송파구
145,마천중앙시장,명태(러시아냉동),4000,18-Oct,2018-10-04,1,전통시장,송파구
145,마천중앙시장,오징어(냉동국산),4000,18-Oct,2018-10-04,1,전통시장,송파구
145,마천중앙시장,고등어(생물국산),3000,18-Oct,2018-10-04,1,전통시장,송파구
146,방이시장,사과(부사 300g),2000,18-Oct,2018-10-04,1,전통시장,송파구
146,방이시장,배(신고 600g),3000,18-Oct,2018-10-04,1,전통시장,송파구
146,방이시장,배추(2.5~3kg),3000,18-Oct,2018-10-04,1,전통시장,송파구
146,방이시장,무(1kg),2000,18-Oct,2018-10-04,1,전통시장,송파구
146,방이시장,양파(1.5kg망),3000,18-Oct,2018-10-04,1,전통시장,송파구
146,방이시장,상추(100g),1100,18-Oct,2018-10-04,1,전통시장,송파구
146,방이시장,오이(다다기),700,18-Oct,2018-10-04,1,전통시장,송파구
146,방이시장,호박(인큐베이터),1000,18-Oct,2018-10-04,1,전통시장,송파구
146,방이시장,쇠고기(한우불고기),23000,18-Oct,2018-10-04,1,전통시장,송파구
146,방이시장,돼지고기(생삼겹살),12500,18-Oct,2018-10-04,1,전통시장,송파구
146,방이시장,닭고기,6000,18-Oct,2018-10-04,1,전통시장,송파구
146,방이시장,달걀(10개),3500,18-Oct,2018-10-04,1,전통시장,송파구
146,방이시장,달걀(30개),4500,18-Oct,2018-10-04,1,전통시장,송파구
146,방이시장,냉동참조기(20cm국산),3000,18-Oct,2018-10-04,1,전통시장,송파구
146,방이시장,명태,3000,18-Oct,2018-10-04,1,전통시장,송파구
146,방이시장,오징어,4000,18-Oct,2018-10-04,1,전통시장,송파구
146,방이시장,고등어,3000,18-Oct,2018-10-04,1,전통시장,송파구
151,암사종합시장,사과(부사 300g),2500,18-Oct,2018-10-04,1,전통시장,강동구
151,암사종합시장,배(신고)중급(대),3000,18-Oct,2018-10-04,1,전통시장,강동구
151,암사종합시장,배추(2.5~3kg),4000,18-Oct,2018-10-04,1,전통시장,강동구
151,암사종합시장,무(1kg),3000,18-Oct,2018-10-04,1,전통시장,강동구
151,암사종합시장,양파(1.5kg망),2700,18-Oct,2018-10-04,1,전통시장,강동구
151,암사종합시장,상추,1250,18-Oct,2018-10-04,1,전통시장,강동구
151,암사종합시장,오이(다다기),700,18-Oct,2018-10-04,1,전통시장,강동구
151,암사종합시장,애호박,1500,18-Oct,2018-10-04,1,전통시장,강동구
151,암사종합시장,쇠고기(한우불고기),23800,18-Oct,2018-10-04,1,전통시장,강동구
151,암사종합시장,돼지고기(삼겹살),12800,18-Oct,2018-10-04,1,전통시장,강동구
151,암사종합시장,닭고기,7000,18-Oct,2018-10-04,1,전통시장,강동구
151,암사종합시장,달걀(10개),2400,18-Oct,2018-10-04,1,전통시장,강동구
151,암사종합시장,달걀(30개),4200,18-Oct,2018-10-04,1,전통시장,강동구
151,암사종합시장,조기(냉동수입산),3000,18-Oct,2018-10-04,1,전통시장,강동구
151,암사종합시장,명태(45cm수입산),3000,18-Oct,2018-10-04,1,전통시장,강동구
151,암사종합시장,오징어(생물국산),3500,18-Oct,2018-10-04,1,전통시장,강동구
151,암사종합시장,고등어(생물국산),3000,18-Oct,2018-10-04,1,전통시장,강동구
199,서울중앙시장,사과(부사 300g),2000,18-Oct,2018-10-04,1,전통시장,중구
199,서울중앙시장,배(중품),3000,18-Oct,2018-10-04,1,전통시장,중구
199,서울중앙시장,배추(중간),4000,18-Oct,2018-10-04,1,전통시장,중구
199,서울중앙시장,무(세척무),2600,18-Oct,2018-10-04,1,전통시장,중구
199,서울중앙시장,양파(1.5kg망),2300,18-Oct,2018-10-04,1,전통시장,중구
199,서울중앙시장,상추(100g),1100,18-Oct,2018-10-04,1,전통시장,중구
199,서울중앙시장,오이(다다기),800,18-Oct,2018-10-04,1,전통시장,중구
199,서울중앙시장,호박(인큐베이터)중간,1000,18-Oct,2018-10-04,1,전통시장,중구
199,서울중앙시장,쇠고기(한우불고기),26000,18-Oct,2018-10-04,1,전통시장,중구
199,서울중앙시장,돼지고기(생삼겹살),12500,18-Oct,2018-10-04,1,전통시장,중구
199,서울중앙시장,닭고기(육계),5000,18-Oct,2018-10-04,1,전통시장,중구
199,서울중앙시장,달걀(10개),2350,18-Oct,2018-10-04,1,전통시장,중구
199,서울중앙시장,달걀(30개),5100,18-Oct,2018-10-04,1,전통시장,중구
199,서울중앙시장,명태(러시아냉동),4000,18-Oct,2018-10-04,1,전통시장,중구
199,서울중앙시장,조기(냉동수입산),3500,18-Oct,2018-10-04,1,전통시장,중구
199,서울중앙시장,오징어,4000,18-Oct,2018-10-04,1,전통시장,중구
199,서울중앙시장,고등어,3000,18-Oct,2018-10-04,1,전통시장,중구
205,둔촌역전통시장,사과(부사),2000,18-Oct,2018-10-04,1,전통시장,강동구
205,둔촌역전통시장,배(신고)중급(대),2500,18-Oct,2018-10-04,1,전통시장,강동구
205,둔촌역전통시장,배추(2.5~3kg),4000,18-Oct,2018-10-04,1,전통시장,강동구
205,둔촌역전통시장,무(1kg),2500,18-Oct,2018-10-04,1,전통시장,강동구
205,둔촌역전통시장,양파(1.5kg망),2500,18-Oct,2018-10-04,1,전통시장,강동구
205,둔촌역전통시장,상추(100g),750,18-Oct,2018-10-04,1,전통시장,강동구
205,둔촌역전통시장,오이(다다기),700,18-Oct,2018-10-04,1,전통시장,강동구
205,둔촌역전통시장,애호박,1500,18-Oct,2018-10-04,1,전통시장,강동구
205,둔촌역전통시장,쇠고기(육우불고기),20000,18-Oct,2018-10-04,1,전통시장,강동구
205,둔촌역전통시장,돼지고기(삼겹살),12000,18-Oct,2018-10-04,1,전통시장,강동구
205,둔촌역전통시장,닭고기,7000,18-Oct,2018-10-04,1,전통시장,강동구
205,둔촌역전통시장,달걀(10개),2000,18-Oct,2018-10-04,1,전통시장,강동구
205,둔촌역전통시장,달걀(30개),5500,18-Oct,2018-10-04,1,전통시장,강동구
205,둔촌역전통시장,조기(냉동수입산),3000,18-Oct,2018-10-04,1,전통시장,강동구
205,둔촌역전통시장,명태(냉동수입산),3000,18-Oct,2018-10-04,1,전통시장,강동구
205,둔촌역전통시장,오징어(생물국산),3500,18-Oct,2018-10-04,1,전통시장,강동구
205,둔촌역전통시장,고등어(생물국산),3000,18-Oct,2018-10-04,1,전통시장,강동구
207,관악신사시장(신림4동),사과(부사 300g),1000,18-Oct,2018-10-04,1,전통시장,관악구
207,관악신사시장(신림4동),배(신고 600g),2000,18-Oct,2018-10-04,1,전통시장,관악구
207,관악신사시장(신림4동),배추(2.5~3kg),4000,18-Oct,2018-10-04,1,전통시장,관악구
207,관악신사시장(신림4동),무(1kg),3000,18-Oct,2018-10-04,1,전통시장,관악구
207,관악신사시장(신림4동),양파,2000,18-Oct,2018-10-04,1,전통시장,관악구
207,관악신사시장(신림4동),상추(100g),1500,18-Oct,2018-10-04,1,전통시장,관악구
207,관악신사시장(신림4동),오이(다다기),660,18-Oct,2018-10-04,1,전통시장,관악구
207,관악신사시장(신림4동),호박(인큐베이터),1000,18-Oct,2018-10-04,1,전통시장,관악구
207,관악신사시장(신림4동),쇠고기(한우1등급),27000,18-Oct,2018-10-04,1,전통시장,관악구
207,관악신사시장(신림4동),돼지고기(생삼겹살),14000,18-Oct,2018-10-04,1,전통시장,관악구
207,관악신사시장(신림4동),닭고기(육계),5000,18-Oct,2018-10-04,1,전통시장,관악구
207,관악신사시장(신림4동),달걀(10개),2000,18-Oct,2018-10-04,1,전통시장,관악구
207,관악신사시장(신림4동),달걀(30개),4500,18-Oct,2018-10-04,1,전통시장,관악구
207,관악신사시장(신림4동),조기(냉동수입산),2000,18-Oct,2018-10-04,1,전통시장,관악구
207,관악신사시장(신림4동),명태(러시아냉동),3000,18-Oct,2018-10-04,1,전통시장,관악구
207,관악신사시장(신림4동),오징어(냉동국산),4000,18-Oct,2018-10-04,1,전통시장,관악구
207,관악신사시장(신림4동),고등어(생물국산),2500,18-Oct,2018-10-04,1,전통시장,관악구
210,상계중앙시장,사과(부사 300g),3000,18-Oct,2018-10-04,1,전통시장,노원구
210,상계중앙시장,배(신고 600g),3000,18-Oct,2018-10-04,1,전통시장,노원구
210,상계중앙시장,배추(2.5~3kg),5000,18-Oct,2018-10-04,1,전통시장,노원구
210,상계중앙시장,무(1kg),3000,18-Oct,2018-10-04,1,전통시장,노원구
210,상계중앙시장,양파(1.5kg망),2500,18-Oct,2018-10-04,1,전통시장,노원구
210,상계중앙시장,상추,900,18-Oct,2018-10-04,1,전통시장,노원구
210,상계중앙시장,오이(다다기),700,18-Oct,2018-10-04,1,전통시장,노원구
210,상계중앙시장,애호박,1000,18-Oct,2018-10-04,1,전통시장,노원구
210,상계중앙시장,쇠고기(한우불고기),25000,18-Oct,2018-10-04,1,전통시장,노원구
210,상계중앙시장,돼지고기(생삼겹살),13800,18-Oct,2018-10-04,1,전통시장,노원구
210,상계중앙시장,닭고기(육계),6000,18-Oct,2018-10-04,1,전통시장,노원구
210,상계중앙시장,달걀(왕란),3000,18-Oct,2018-10-04,1,전통시장,노원구
210,상계중앙시장,달걀(왕란),6500,18-Oct,2018-10-04,1,전통시장,노원구
210,상계중앙시장,조기(냉동수입산),6000,18-Oct,2018-10-04,1,전통시장,노원구
210,상계중앙시장,명태(러시아냉동),3000,18-Oct,2018-10-04,1,전통시장,노원구
210,상계중앙시장,오징어(생물국산),5000,18-Oct,2018-10-04,1,전통시장,노원구
210,상계중앙시장,고등어(생물국산),5000,18-Oct,2018-10-04,1,전통시장,노원구
212,노룬산골목시장,사과(부사 300g),3500,18-Oct,2018-10-04,1,전통시장,광진구
212,노룬산골목시장,배(신고 600g),3000,18-Oct,2018-10-04,1,전통시장,광진구
212,노룬산골목시장,배추(2.5~3kg),5000,18-Oct,2018-10-04,1,전통시장,광진구
212,노룬산골목시장,무(1kg),3500,18-Oct,2018-10-04,1,전통시장,광진구
212,노룬산골목시장,양파(1.5kg망),3800,18-Oct,2018-10-04,1,전통시장,광진구
212,노룬산골목시장,상추(100g),1600,18-Oct,2018-10-04,1,전통시장,광진구
212,노룬산골목시장,오이,500,18-Oct,2018-10-04,1,전통시장,광진구
212,노룬산골목시장,애호박,1000,18-Oct,2018-10-04,1,전통시장,광진구
212,노룬산골목시장,쇠고기(한우불고기),27000,18-Oct,2018-10-04,1,전통시장,광진구
212,노룬산골목시장,돼지고기(생삼겹살),16900,18-Oct,2018-10-04,1,전통시장,광진구
212,노룬산골목시장,닭고기(육계),6500,18-Oct,2018-10-04,1,전통시장,광진구
212,노룬산골목시장,달걀(10개),4700,18-Oct,2018-10-04,1,전통시장,광진구
212,노룬산골목시장,달걀(30개),6200,18-Oct,2018-10-04,1,전통시장,광진구
212,노룬산골목시장,조기(국산냉동),1670,18-Oct,2018-10-04,1,전통시장,광진구
212,노룬산골목시장,명태,3000,18-Oct,2018-10-04,1,전통시장,광진구
212,노룬산골목시장,오징어,3000,18-Oct,2018-10-04,1,전통시장,광진구
212,노룬산골목시장,고등어(생물국산),2000,18-Oct,2018-10-04,1,전통시장,광진구
213,화곡본동시장,사과,2000,18-Oct,2018-10-04,1,전통시장,강서구
213,화곡본동시장,배(신고),2500,18-Oct,2018-10-04,1,전통시장,강서구
213,화곡본동시장,배추(2.5~3kg),4000,18-Oct,2018-10-04,1,전통시장,강서구
213,화곡본동시장,무(1kg),2500,18-Oct,2018-10-04,1,전통시장,강서구
213,화곡본동시장,양파(1.5kg망),2000,18-Oct,2018-10-04,1,전통시장,강서구
213,화곡본동시장,상추(100g),875,18-Oct,2018-10-04,1,전통시장,강서구
213,화곡본동시장,오이(다다기),600,18-Oct,2018-10-04,1,전통시장,강서구
213,화곡본동시장,호박,1000,18-Oct,2018-10-04,1,전통시장,강서구
213,화곡본동시장,쇠고기(한우불고기),29000,18-Oct,2018-10-04,1,전통시장,강서구
213,화곡본동시장,돼지고기(생삼겹살),15000,18-Oct,2018-10-04,1,전통시장,강서구
213,화곡본동시장,닭고기(육계),6000,18-Oct,2018-10-04,1,전통시장,강서구
213,화곡본동시장,달걀(10개),1933,18-Oct,2018-10-04,1,전통시장,강서구
213,화곡본동시장,달걀(30개),5800,18-Oct,2018-10-04,1,전통시장,강서구
213,화곡본동시장,조기(냉동수입산),3000,18-Oct,2018-10-04,1,전통시장,강서구
213,화곡본동시장,명태(러시아냉동),3000,18-Oct,2018-10-04,1,전통시장,강서구
213,화곡본동시장,오징어(생물국산),4500,18-Oct,2018-10-04,1,전통시장,강서구
213,화곡본동시장,고등어(생물국산),3000,18-Oct,2018-10-04,1,전통시장,강서구
215,청담삼익시장,사과(부사),1745,18-Oct,2018-10-04,1,전통시장,강남구
215,청담삼익시장,배(신고),2833,18-Oct,2018-10-04,1,전통시장,강남구
215,청담삼익시장,배추(2.5~3kg),6800,18-Oct,2018-10-04,1,전통시장,강남구
215,청담삼익시장,무(1kg),2800,18-Oct,2018-10-04,1,전통시장,강남구
215,청담삼익시장,양파(1.5kg망),3380,18-Oct,2018-10-04,1,전통시장,강남구
215,청담삼익시장,상추(100g),990,18-Oct,2018-10-04,1,전통시장,강남구
215,청담삼익시장,오이(다다기),1060,18-Oct,2018-10-04,1,전통시장,강남구
215,청담삼익시장,애호박,1580,18-Oct,2018-10-04,1,전통시장,강남구
215,청담삼익시장,쇠고기(한우불고기),35880,18-Oct,2018-10-04,1,전통시장,강남구
215,청담삼익시장,돼지고기,21300,18-Oct,2018-10-04,1,전통시장,강남구
215,청담삼익시장,닭고기,7800,18-Oct,2018-10-04,1,전통시장,강남구
215,청담삼익시장,달걀(10개),3980,18-Oct,2018-10-04,1,전통시장,강남구
215,청담삼익시장,달걀(30개),6500,18-Oct,2018-10-04,1,전통시장,강남구
215,청담삼익시장,조기(냉동수입산),5000,18-Oct,2018-10-04,1,전통시장,강남구
215,청담삼익시장,동태,5500,18-Oct,2018-10-04,1,전통시장,강남구
215,청담삼익시장,오징어(냉동국산),6980,18-Oct,2018-10-04,1,전통시장,강남구
215,청담삼익시장,고등어,0,18-Oct,2018-10-04,1,전통시장,강남구
216,도곡시장,사과,1800,18-Oct,2018-10-04,1,전통시장,강남구
216,도곡시장,배,6800,18-Oct,2018-10-04,1,전통시장,강남구
216,도곡시장,배추(2.5~3kg),4800,18-Oct,2018-10-04,1,전통시장,강남구
216,도곡시장,무(세척무),2280,18-Oct,2018-10-04,1,전통시장,강남구
216,도곡시장,양파(1.5kg망),3800,18-Oct,2018-10-04,1,전통시장,강남구
216,도곡시장,상추(100g),1500,18-Oct,2018-10-04,1,전통시장,강남구
216,도곡시장,오이(다다기),780,18-Oct,2018-10-04,1,전통시장,강남구
216,도곡시장,애호박,780,18-Oct,2018-10-04,1,전통시장,강남구
216,도곡시장,쇠고기(한우불고기),38940,18-Oct,2018-10-04,1,전통시장,강남구
216,도곡시장,돼지고기,17880,18-Oct,2018-10-04,1,전통시장,강남구
216,도곡시장,닭고기,8300,18-Oct,2018-10-04,1,전통시장,강남구
216,도곡시장,달걀(10개),4500,18-Oct,2018-10-04,1,전통시장,강남구
216,도곡시장,달걀(30개),4980,18-Oct,2018-10-04,1,전통시장,강남구
216,도곡시장,조기,950,18-Oct,2018-10-04,1,전통시장,강남구
216,도곡시장,동태,4500,18-Oct,2018-10-04,1,전통시장,강남구
216,도곡시장,오징어(냉동국산),4450,18-Oct,2018-10-04,1,전통시장,강남구
216,도곡시장,고등어(생물국산),3500,18-Oct,2018-10-04,1,전통시장,강남구
217,방림시장,사과(중품),1560,18-Oct,2018-10-04,1,전통시장,서초구
217,방림시장,배(신고 600g),2490,18-Oct,2018-10-04,1,전통시장,서초구
217,방림시장,배추(2.5~3kg),4000,18-Oct,2018-10-04,1,전통시장,서초구
217,방림시장,무(1kg),2500,18-Oct,2018-10-04,1,전통시장,서초구
217,방림시장,양파(1.5kg망),1980,18-Oct,2018-10-04,1,전통시장,서초구
217,방림시장,상추,1980,18-Oct,2018-10-04,1,전통시장,서초구
217,방림시장,오이(다다기),667,18-Oct,2018-10-04,1,전통시장,서초구
217,방림시장,호박,980,18-Oct,2018-10-04,1,전통시장,서초구
217,방림시장,쇠고기(한우불고기),24000,18-Oct,2018-10-04,1,전통시장,서초구
217,방림시장,돼지고기(생삼겹살),14800,18-Oct,2018-10-04,1,전통시장,서초구
217,방림시장,닭고기(육계),7000,18-Oct,2018-10-04,1,전통시장,서초구
217,방림시장,달걀(10개),3000,18-Oct,2018-10-04,1,전통시장,서초구
217,방림시장,달걀(30개),7000,18-Oct,2018-10-04,1,전통시장,서초구
217,방림시장,조기(냉동수입산),3933,18-Oct,2018-10-04,1,전통시장,서초구
217,방림시장,명태(냉동수입산),3000,18-Oct,2018-10-04,1,전통시장,서초구
217,방림시장,오징어(냉동국산),4350,18-Oct,2018-10-04,1,전통시장,서초구
217,방림시장,고등어(생물국산),2900,18-Oct,2018-10-04,1,전통시장,서초구
219,대조시장,사과(부사 300g),1500,18-Oct,2018-10-04,1,전통시장,은평구
219,대조시장,배,2500,18-Oct,2018-10-04,1,전통시장,은평구
219,대조시장,배추(2.5~3kg),4000,18-Oct,2018-10-04,1,전통시장,은평구
219,대조시장,무,2000,18-Oct,2018-10-04,1,전통시장,은평구
219,대조시장,양파(1.5kg망),2500,18-Oct,2018-10-04,1,전통시장,은평구
219,대조시장,상추(100g),750,18-Oct,2018-10-04,1,전통시장,은평구
219,대조시장,오이(다다기),500,18-Oct,2018-10-04,1,전통시장,은평구
219,대조시장,호박(인큐베이터),1000,18-Oct,2018-10-04,1,전통시장,은평구
219,대조시장,쇠고기(한우불고기),24800,18-Oct,2018-10-04,1,전통시장,은평구
219,대조시장,돼지고기(삼겹살),13000,18-Oct,2018-10-04,1,전통시장,은평구
219,대조시장,닭고기(육계),5000,18-Oct,2018-10-04,1,전통시장,은평구
219,대조시장,달걀(10개),1700,18-Oct,2018-10-04,1,전통시장,은평구
219,대조시장,달걀(30개),5000,18-Oct,2018-10-04,1,전통시장,은평구
219,대조시장,조기(냉동수입산),3000,18-Oct,2018-10-04,1,전통시장,은평구
219,대조시장,명태(러시아냉동),4000,18-Oct,2018-10-04,1,전통시장,은평구
219,대조시장,오징어(생물국산),4500,18-Oct,2018-10-04,1,전통시장,은평구
219,대조시장,고등어(생물국산),2500,18-Oct,2018-10-04,1,전통시장,은평구
221,숭인시장,사과(부사 300g),2900,18-Oct,2018-10-04,1,전통시장,강북구
221,숭인시장,배(신고 600g),2630,18-Oct,2018-10-04,1,전통시장,강북구
221,숭인시장,배추(2.5~3kg),3000,18-Oct,2018-10-04,1,전통시장,강북구
221,숭인시장,무(1kg),1670,18-Oct,2018-10-04,1,전통시장,강북구
221,숭인시장,양파(1.5kg망),2500,18-Oct,2018-10-04,1,전통시장,강북구
221,숭인시장,상추,990,18-Oct,2018-10-04,1,전통시장,강북구
221,숭인시장,오이,900,18-Oct,2018-10-04,1,전통시장,강북구
221,숭인시장,애호박,1000,18-Oct,2018-10-04,1,전통시장,강북구
221,숭인시장,쇠고기(한우불고기),24000,18-Oct,2018-10-04,1,전통시장,강북구
221,숭인시장,돼지고기(삼겹살),13600,18-Oct,2018-10-04,1,전통시장,강북구
221,숭인시장,닭고기(중간),5000,18-Oct,2018-10-04,1,전통시장,강북구
221,숭인시장,달걀(10개),2000,18-Oct,2018-10-04,1,전통시장,강북구
221,숭인시장,달걀(30개),6000,18-Oct,2018-10-04,1,전통시장,강북구
221,숭인시장,조기(냉동수입산),5000,18-Oct,2018-10-04,1,전통시장,강북구
221,숭인시장,명태(러시아냉동),4000,18-Oct,2018-10-04,1,전통시장,강북구
221,숭인시장,오징어(생물국산),6000,18-Oct,2018-10-04,1,전통시장,강북구
221,숭인시장,고등어(생물국산),2500,18-Oct,2018-10-04,1,전통시장,강북구
